ticker,shares,date,price,position_value,weight
AAPL,10,2025-12-19,273.6700134277344,2736.7001342773438,0.17597116584453296
MSFT,15,2025-12-19,485.9200134277344,7288.800201416016,0.46867344104900727
GOOGL,5,2025-12-19,307.1600036621094,1535.8000183105469,0.09875269721413094
AMZN,8,2025-12-19,227.35000610351563,1818.800048828125,0.11694973849040026
NVDA,12,2025-12-19,180.99000549316406,2171.8800659179688,0.13965295740192857
