ticker;shares;costdate
RKLB;1006.139606;2026-04-27
RDW;346.236456;2026-04-27
BKSY;64.591694;2026-04-27
PL;561.611292;2026-04-27
VOYG;92.929953;2026-04-27
MDA;239.756231;2026-04-27
LMT;401.140646;2026-04-27
NOC;247.221859;2026-04-27
LHX;325.118137;2026-04-27
BA;1367.834456;2026-04-27
LDOS;219.1903;2026-04-27
MRCY;104.461021;2026-04-27
HXL;131.231951;2026-04-27
TXT;303.035233;2026-04-27
