ticker;shares;costdate
ESE;0.239043;2025-12-17
010140;7.883586;2025-12-17
WRT1V;5.43185;2025-12-17
BWXT;0.845668;2025-12-17
329180;0.968895;2025-12-17
TKMS;0.586386;2025-12-17
042660;2.828347;2025-12-17
HII;0.36349;2025-12-17
HAG;1.066178;2025-12-17
GD;2.500173;2025-12-17
CNRD;0.04632;2025-12-17
ASB;1.738276;2025-12-17
