ticker;shares;costdate
NVTS;24.112951;2024-12-19
009150;7.59495;2024-12-19
MXL;9.353905;2024-12-19
2327;215.25044;2024-12-19
STMPA;92.857428;2024-12-19
IFX;136.045996;2024-12-19
LFUS;2.628907;2024-12-19
VSH;12.956216;2024-12-19
MRN;2.533863;2024-12-19
MCHP;56.537182;2024-12-19
KN;8.936037;2024-12-19
2492;50.65182;2024-12-19
ON;41.094365;2024-12-19
POWI;5.798991;2024-12-19
NXPI;26.401045;2024-12-19
AOSL;3.109375;2024-12-19
CTS;2.993316;2024-12-19
