ticker;shares;costdate
APO;1932.297353;2026-04-14
ARES;738.178123;2026-04-14
BX;2480.104584;2026-04-14
KKR;2979.246629;2026-04-14
OWL;2258.291786;2026-04-14
CG;1206.905507;2026-04-14
