ticker;shares;costdate
RHM;46.653835;2026-04-27
HAG;116.3465;2026-04-27
R3NK;100.732901;2026-04-27
HO;207.001657;2026-04-27
AM;476.548213;2026-04-27
AIR;792.997342;2026-04-27
KOG;886.055906;2026-04-27
CHG;270.943757;2026-04-27
CHRT;46.126413;2026-04-27
AVON;29.528222;2026-04-27
MTX;54.225901;2026-04-27
SAF;418.631699;2026-04-27
DRO;929.868092;2026-04-27
ESLT;46.983089;2026-04-27
