ticker;shares;costdate
OII;8.671273;2026-01-08
EXA;1.475431;2026-01-08
272210;16.256209;2026-01-08
KOG;76.468596;2026-01-08
NORBT;5.554479;2026-01-08
FUR;9.678823;2026-01-08
