ticker;shares;costdate
MSFT;643.398191;2026-04-27
GOOGL;504.450765;2026-04-27
GOOG;471.178849;2026-04-27
AMZN;931.80875;2026-04-27
META;190.277718;2026-04-27
ORCL;249.196772;2026-04-27
