ticker;shares;costdate
AVAV;16.940553;2026-04-27
KTOS;62.746908;2026-04-27
UMAC;15.997315;2026-04-27
AIRO;10.524313;2026-04-27
DPRO;12.21738;2026-04-27
ONDS;161.47851;2026-04-27
RKLB;193.506108;2026-04-27
NXSN;30.812964;2026-04-27
ESLT;15.613626;2026-04-27
DRO;309.017845;2026-04-27
