ticker;shares;costdate
APO;1579.59888;2026-04-27
BX;2027.415924;2026-04-27
KKR;2435.450544;2026-04-27
ARES;603.439907;2026-04-27
CG;986.611395;2026-04-27
OWL;1846.090184;2026-04-27
BN;1748.761174;2026-04-27
HLNE;120.027296;2026-04-27
STEP;218.929348;2026-04-27
PX;213.256624;2026-04-27
