ticker,shares,date,price,position_value,weight
LLY,4777,2025-12-19,1071.43994140625,5118268.600097656,0.36550302308774657
WW,122125,2025-12-19,27.540000915527344,3363322.611808777,0.24017977138050717
LWAY,84352,2025-12-19,23.6299991607666,1993237.6892089844,0.1423400094954801
NGVC,44312,2025-12-19,25.18000030517578,1115776.1735229492,0.07967920333531048
PLNT,6681,2025-12-19,111.37999725341797,744129.7616500854,0.05313939120887113
LTH,22009,2025-12-19,26.440000534057617,581917.9717540741,0.04155561079016952
EOLS,76849,2025-12-19,7.070000171661377,543322.4431920052,0.03879944782388117
HALO,8068,2025-12-19,67.3499984741211,543379.787689209,0.03880354287803387
