,R2
2024-12-30,0.38562601218037873
2025-01-02,0.3372391557643539
2025-01-03,0.5429932387928611
2025-01-06,0.6135953950304532
2025-01-07,0.10826018442939433
2025-01-08,0.37123709871154287
2025-01-09,0.1789752498643613
2025-01-10,0.34505361890319153
2025-01-13,0.33207341260636536
2025-01-14,0.33691164373656746
2025-01-15,0.5272615398600365
2025-01-16,0.26888559284243174
2025-01-17,0.4267539447507145
2025-01-20,0.2917132747307145
2025-01-21,0.19261862900480964
2025-01-22,0.39785802145834426
2025-01-23,0.17674538905962545
2025-01-24,0.3341798294129509
2025-01-27,0.4881627128721623
2025-01-28,0.1905108964753256
2025-01-29,0.240135506828968
2025-01-30,0.33688811389850215
2025-01-31,0.26160667618060807
2025-02-03,0.6745442711109526
2025-02-04,0.229079302191311
2025-02-05,0.22691114382563093
2025-02-06,0.5460343695946197
2025-02-07,0.2739389756499785
2025-02-10,0.2970343666405567
2025-02-11,0.2394921130272869
2025-02-12,0.11804013894581034
2025-02-13,0.5045032942362455
2025-02-14,0.16947765644252688
2025-02-17,0.2604063996801058
2025-02-18,0.27002448000571244
2025-02-19,0.5037264922249075
2025-02-20,0.105640069025008
2025-02-21,0.2094436606390413
2025-02-24,0.29085542959387756
2025-02-25,0.3184862276113205
2025-02-26,0.4358040616609352
2025-02-27,0.2605924705140925
2025-02-28,0.18967557816819192
2025-03-03,0.3352467521229736
2025-03-04,0.8320396555733811
2025-03-05,0.7066559053392654
2025-03-06,0.4517713220789419
2025-03-07,0.5308276426305008
2025-03-10,0.5801933992229362
2025-03-11,0.44177653308749953
2025-03-12,0.35087353928789855
2025-03-13,0.24298148554510857
2025-03-14,0.5254445755595143
2025-03-17,0.43668518577840343
2025-03-18,0.4201032175209757
2025-03-19,0.14780211865626824
2025-03-20,0.44158014898934805
2025-03-21,0.31136263654238916
2025-03-24,0.2238818555360088
2025-03-25,0.41788224247588224
2025-03-26,0.5115528631906199
2025-03-27,0.4397200822490316
2025-03-28,0.670094734900013
2025-03-31,0.7069478112161052
2025-04-01,0.5497580975407574
2025-04-02,0.19973165552699867
2025-04-03,0.8282268608565568
2025-04-04,0.9141113553126514
2025-04-07,0.8422117628035842
2025-04-08,0.7782223722484223
2025-04-09,0.8519491822374783
2025-04-10,0.8862801024573582
2025-04-11,0.3448505969043225
2025-04-14,0.8716572857264926
2025-04-15,0.5107650116727147
2025-04-16,0.24592314490661926
2025-04-17,0.32004225195196623
2025-04-22,0.3237400303490543
2025-04-23,0.6941224648794537
2025-04-24,0.15586984251389302
2025-04-25,0.23961159173388802
2025-04-28,0.12365517037484464
2025-04-29,0.15074679731367246
2025-04-30,0.380974367856191
2025-05-02,0.5816396461658173
2025-05-05,0.2773862665761274
2025-05-06,0.2659237557363864
2025-05-07,0.2347364768568201
2025-05-08,0.46274903613642904
2025-05-09,0.2919548874409926
2025-05-12,0.6864622235849037
2025-05-13,0.3412088973866576
2025-05-14,0.23467528739675714
2025-05-15,0.3517146839796843
2025-05-16,0.2924470122246624
2025-05-19,0.25824583065474627
2025-05-20,0.38754424999822157
2025-05-21,0.20605517958292008
2025-05-22,0.3752858148657807
2025-05-23,0.6026895708893201
2025-05-26,0.7375062983385684
2025-05-27,0.2597491582191098
2025-05-28,0.2148344362227611
2025-05-29,0.222610203690901
2025-05-30,0.24676322484146684
2025-06-02,0.19024399950559345
2025-06-03,0.23254039460810305
2025-06-04,0.24342272090274408
2025-06-05,0.18844935008972208
2025-06-06,0.3043212793335043
2025-06-09,0.3440108221778181
2025-06-10,0.5815455617226051
2025-06-11,0.22693094566127603
2025-06-12,0.43231116133358827
2025-06-13,0.5992984340666209
2025-06-16,0.3618470580739257
2025-06-17,0.5249269567621722
2025-06-18,0.18943687054872815
2025-06-19,0.6046606466139899
2025-06-20,0.26043215424394606
2025-06-23,0.3024894458160038
2025-06-24,0.6544568451023469
2025-06-25,0.3637004583807606
2025-06-26,0.3272991722076144
2025-06-27,0.5676656322718869
2025-06-30,0.38651107414591024
2025-07-01,0.5741971981784728
2025-07-02,0.4725788393777479
2025-07-03,0.3071204114218603
2025-07-04,0.4990325880808323
2025-07-07,0.5410682121318229
2025-07-08,0.41145392426109795
2025-07-09,0.5417371517209546
2025-07-10,0.48751673974855547
2025-07-11,0.553078448652257
2025-07-14,0.4468577800877931
2025-07-15,0.2876015326020599
2025-07-16,0.3924417352447356
2025-07-17,0.4533005696271837
2025-07-18,0.1500212252524572
2025-07-21,0.24053281753342792
2025-07-22,0.4097320787089277
2025-07-23,0.5236620288149471
2025-07-24,0.20061706858543815
2025-07-25,0.20735180430526556
2025-07-28,0.3459078214601323
2025-07-29,0.31797118619475484
