,Country,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,size,beta,momentum,residvol,nlsize,btop,liquidity,earnyild,growth,leverage
2024-04-04,0.0132573924471263,-0.011431729993709705,-0.00033995513893402603,-0.007548931952696514,-0.007110135348694693,-0.006177366052271607,-0.010424030856290905,-0.0008045006430408236,0.006744744461829874,-0.00024440345547650826,-0.008583935317694183,-0.00552012512070016,0.00030801692205787394,2.0470189098011874e-17,0.004821406399556777,-0.0026311295455319606,-0.0015914997160206053,-0.002718711148703136,0.005935189075740072,0.0017721671756818407,0.001003814506575519,0.00434674566467486
2024-04-05,-0.010564952739821961,-0.002507434431838347,0.007110784517037895,0.0007783961315827179,0.017008914895358548,0.006570703854831673,-0.0015725746300394288,0.0037648334516080066,-0.006583229243635878,0.0025352713661753183,-0.005328371049032626,0.00810842829389927,0.00027474492684589446,-9.002406865329343e-18,-0.0024248973222026457,-0.005648014509057171,0.001223268798107481,0.0008720252664163431,0.0010014753733475657,-0.0009223712888604694,-0.0006572498421611198,-0.0005200775800605762
2024-04-08,0.0017601219730355618,-0.0022234677765301408,0.0037697118698127564,0.001621385302052177,0.0021006677841528187,0.008294686756930517,0.002473780280692178,-0.0024812713795187877,-0.003202805598477888,0.0019301751268553662,0.005233262213103489,0.015309422082486781,0.0006635351908915099,1.409754809978797e-18,0.002826096613141134,0.0021782225823903244,-0.002522536001812283,-0.0010441876721632823,-0.0015577074932114712,0.0019336205699165359,-0.00016099134168107433,0.00026390185340512893
2024-04-09,-0.004956246051352172,0.0007392942036376015,0.0008531146689710811,-0.003568003044752557,-0.01564866665535639,-0.0007876702044493003,-0.007336822192299268,0.0027943646328234713,0.0008221288059732817,-0.00041221325361383884,-0.007518490887525959,0.008383855781117703,-0.0016559766862061411,8.929475871426157e-18,0.0007245580371222541,0.0021085146476639985,0.0014367519074298858,0.0014536855734228191,-0.0001797260185687924,-0.0020626397000135435,0.0020914729371135908,-0.0021508836679220507
2024-04-11,-0.00034251724651000954,-0.007022851539807742,0.011758900493032513,0.0007172412282183872,-0.011212330327224324,-0.01641606737106539,-0.0017446269872174406,-0.003706198827914616,0.004199061903117068,-0.0002470737937971661,0.000702178744441851,-0.020856833179285838,-0.0014553730333600812,-2.560575525031826e-18,0.007171365590488464,-0.0030823820944812365,-0.0010649922798260788,0.0010802901873475414,0.0006066077185505742,-0.0031930905052496286,0.0036360588146697338,-0.0015085774242337056
2024-04-12,-0.009307935978957408,-0.001834402602378847,-0.007253557442338116,0.003975337978509657,-0.023857738114684772,-0.02243593100851959,0.010832296378600087,0.0036820711060150594,0.0068286127214750875,-0.004214820593786805,-0.0013272872121646523,-0.02860736466768352,-0.005175697915651807,5.963980526073273e-18,0.001855642781074215,-0.00010875673617107245,-0.000541389782651474,-0.002935871709411298,0.0010919820365584915,-0.00017149368157928828,-0.002137524738899049,0.0003862023810815435
2024-04-15,-0.004473713388712862,0.0051383466981273895,0.005619808182890441,0.010007708901526632,0.0029078804830669955,0.0057382397111930055,-0.011556338167653023,0.007972219759865203,-0.007882877425491748,0.0017887088458919216,0.0019829479106768123,0.038168940103586374,-0.0007922102697676736,-6.324379136013848e-18,0.003867875147900896,-0.001567553389138192,-0.001006686188326443,-0.0009663347219165665,-0.0004539417967155975,0.0015235827577560067,0.0009236593636610179,-0.00023640072361770102
2024-04-16,-0.02268690785500628,0.017979815880680778,0.00960774465270109,0.014347674751515655,0.004119061517023307,0.009199402771851417,0.00035617843530853755,-0.0076303733128176435,-0.005826561931177398,-0.001029418581648835,0.0016183684790132943,0.006687572125738702,-0.0028799318359995995,6.404419188719223e-18,-0.001484851354262098,-0.0017694729775514391,-0.0016928355101959536,0.0005494129394467992,-0.005795185548936847,0.00010202938483838954,-0.0003348835753625648,-0.0017973607574538093
2024-04-17,-0.009508801148349682,0.0019061152444568334,0.0011606436299011786,0.011159178232218845,-0.0023100338439692248,-0.0005842889329217945,-0.0029146031874534447,-0.00015188850129410416,0.0007302068553357862,-0.00559603228825138,-0.002958235372727269,-0.015785976841304398,-0.00220477690544097,2.3444817494386617e-18,-0.0011202181506632673,-0.0010550432643922883,0.0016706038439403353,-0.0016156228351571634,0.0024760749987390567,0.0012057049803354232,0.0004463209519172978,-0.0018043737239764447
2024-04-18,0.0193369478363078,0.0009446592213256612,-0.009931502030557662,0.001412587219674572,-0.012993609856872326,-0.006369156885438968,0.005853801202434491,0.009332956754499626,-0.0003581666561080519,0.0013477653007243327,-0.009381040255888108,-0.0013189922651134416,0.0021000617511565192,2.7449877497484226e-17,0.002177809213610971,0.006280078729468818,0.001084747465466451,0.0005434694199398368,0.0021852036950787044,-0.0029870257435546162,0.0014231089507668415,0.0017247976587545352
2024-04-19,-0.0159908478475524,0.011132977448561919,0.001613179418430446,0.007987075597510314,0.010431903609594796,0.007908362132644208,-0.0010262891058869586,0.008190601613891874,-0.010160941249826168,0.003464868906670999,0.004422530653508031,0.01063527862997927,-0.002267636143000014,-5.741671413954608e-18,0.00048688430058670606,-0.005622284912087305,0.00036608077107808817,0.000632942093121569,0.0008351357024495977,0.00016303268483384222,0.002557393353136132,-0.0004778637540113163
2024-04-22,0.016088608118155757,-0.011026255434579692,0.007688743922748873,0.006425063087500065,0.005940128095411502,0.029709496121347115,0.0068806077513972495,-0.0002908874579368813,-0.010277594049812646,0.0011209400710639088,-0.001606187857601596,-0.0012992610339165678,0.010037735474171972,6.672045838812233e-18,-0.004646934716848681,0.0030687429894216676,0.004521537548798047,-0.0005817586227934899,-0.0051043324821867285,0.0029266475192051464,-0.0008980402828962077,0.004450645287557937
2024-04-23,-0.0015823710037501301,-0.010525780283708036,0.00044266835060049667,-0.0036318194722364475,3.8624920771964156e-05,0.0012774413910998396,0.004630136805267043,0.006600012335124376,-0.002693375456233318,-0.0019772949128383384,-0.001729234953922884,0.0177174812602067,-0.0009023368308368307,3.861403057608787e-18,0.0050459389765061275,-0.002975116682356761,0.0017571277395835997,0.0007843270974409475,0.001461117328155006,-0.0014919675136000914,-0.0014333503979914938,0.000943514929690355
2024-04-24,0.018945481706706156,-0.005593542896821394,-0.00726729930607639,-0.006864896532578464,-0.009737668642852904,-0.018439911247616635,-0.013962990557438128,-0.004074080763417156,0.015107457439771006,-0.0015892639598108582,-0.003969063465669675,-0.02157666256580852,0.0006592026712025637,1.4619979307985207e-17,0.0009197841470232157,0.004611562673319586,-0.002143943096846553,5.3963333399054226e-06,0.0009784114933175094,0.0014789903989269808,0.002152349897636482,-0.0018675352098156297
2024-04-25,-0.01738213070720802,-0.002839362142967064,0.005255660618065418,0.005489348049857487,0.002939655136414852,0.016101911522430123,-0.0010105621513579537,0.00010142471353473509,-0.006254643251192351,6.26024550194234e-05,0.0021270537081976293,0.011813880025383016,-0.00072709391700036,1.3740421565388493e-18,-0.0013810671390787148,-0.006433319191555053,0.004804630471604131,-0.0002706322677583854,-1.5476009219029303e-05,0.0004856016000083953,0.000681274356160458,-0.00016091219642341294
2024-04-26,0.011133827899586432,-0.01120870560545329,-0.005561822756764303,-0.0023522074405186574,-0.012258005870330841,0.012518428736255523,-0.005696500007472945,0.006837743375400761,0.0005134264759328809,-0.00671245147726453,-0.005991632094540847,-0.0023548352452001085,0.0010752532183745,1.0940272284947469e-17,0.003012770608684788,-6.650755857538423e-05,-0.0005080765813089366,0.00016147941408385178,0.0024394994482367094,-0.0016631709191900193,-0.00123241544409644,0.0004403453409135232
2024-04-29,0.012220604326584037,0.002788291537539676,0.002906523346510714,-0.0013924860254732707,-0.00037606090870285146,-0.007934026251653075,0.005568149775909596,0.004179937900671414,-0.004442435339838959,0.010848773609648456,-0.004077325102949425,-0.012610713152517402,0.011923726056470917,-1.3414488614071403e-18,-0.00756059876619363,0.008469495082350413,0.008186010437160635,0.0027817361609864077,0.0010033115928723025,0.000312031304753911,-0.0004033065196497097,0.0031726413300651557
