,R2
2025-05-30,0.21882366849704826
2025-06-02,0.18848138040588092
2025-06-03,0.46758932582485857
2025-06-04,0.17797354135556465
2025-06-05,0.19781250521666371
2025-06-06,0.418815011108284
2025-06-09,0.22107118130428716
2025-06-10,0.2835332340471002
2025-06-11,0.21950672620639855
2025-06-12,0.14162461218719646
2025-06-13,0.5554567470621419
2025-06-16,0.43057173685000316
2025-06-17,0.3516208743869661
2025-06-18,0.14314463406097844
2025-06-20,0.13406547723887707
2025-06-23,0.3898448575299718
2025-06-24,0.4814896051574443
2025-06-25,0.26900856883935664
2025-06-26,0.3801448303901561
2025-06-27,0.18603976077403594
2025-06-30,0.1916241807297352
2025-07-01,0.5418628944648018
2025-07-02,0.4461281227309353
2025-07-03,0.39628566606711135
2025-07-07,0.29031753411463856
2025-07-08,0.38735543174178566
2025-07-09,0.2677651808618414
2025-07-10,0.2709804618691535
2025-07-11,0.3816032249924731
2025-07-14,0.29776198717904123
2025-07-15,0.5585187611591985
2025-07-16,0.237553910925134
2025-07-17,0.3172185931812117
2025-07-18,0.16358027740583614
2025-07-21,0.21528305547659876
2025-07-22,0.4113592184247209
2025-07-23,0.30160860964880853
2025-07-24,0.2058132973813782
2025-07-25,0.13584238335754517
2025-07-28,0.2852610575023935
2025-07-29,0.22840351616153265
2025-07-30,0.2244857514492482
2025-07-31,0.18254031396355974
2025-08-01,0.4351060911500684
2025-08-04,0.39563459289529235
2025-08-05,0.07883077855901388
2025-08-06,0.1368037350421032
2025-08-07,0.09188439760211609
2025-08-08,0.1156230946275073
2025-08-11,0.08537400781947524
2025-08-12,0.5270665464962034
2025-08-13,0.529225530663886
2025-08-14,0.2708010254362797
2025-08-15,0.23929005654684266
2025-08-18,0.13525279544509516
2025-08-19,0.5013864557626955
2025-08-20,0.25850855388593563
2025-08-21,0.14723813819035236
2025-08-22,0.7446598167532957
2025-08-25,0.2526663948387553
2025-08-26,0.21725298730589315
2025-08-27,0.2036786477060719
2025-08-28,0.1828624842666282
2025-08-29,0.3470503837269664
2025-09-02,0.1901073292079195
2025-09-03,0.1531742832950631
2025-09-04,0.3363641282291484
2025-09-05,0.22727515635351503
2025-09-08,0.13148698461860164
2025-09-09,0.20304083757089253
2025-09-10,0.18237608298057528
2025-09-11,0.4173377462171237
2025-09-12,0.31084356437928606
2025-09-15,0.24884569241986443
2025-09-16,0.18162314114452482
2025-09-17,0.12054769973648205
2025-09-18,0.445343211654633
2025-09-19,0.32479185413870226
2025-09-22,0.19148511228894805
2025-09-23,0.192564466655046
2025-09-24,0.20454492231974652
2025-09-25,0.29728338819956657
2025-09-26,0.3120768111188478
2025-09-29,0.14286272451159643
2025-09-30,0.22831264750066604
2025-10-01,0.24779615213696216
2025-10-02,0.21827098631232789
2025-10-03,0.2042090357066525
2025-10-06,0.15958519160795614
2025-10-07,0.3698354043450822
2025-10-08,0.29971018900454105
2025-10-09,0.26417997203371435
2025-10-10,0.7977611073712758
2025-10-13,0.5548656429462876
2025-10-14,0.34614415876043825
2025-10-15,0.2769449765053953
2025-10-16,0.4578201902652128
2025-10-17,0.25553449284434515
2025-10-20,0.4272605716703767
2025-10-21,0.2553911590428968
2025-10-22,0.35315099350326074
2025-10-23,0.329181146803188
2025-10-24,0.27116868698908436
2025-10-27,0.21864401099519637
2025-10-28,0.171381906199927
2025-10-29,0.33129137518800544
2025-10-30,0.2023344119067899
2025-10-31,0.13297410001234788
2025-11-03,0.11787340170731997
2025-11-04,0.48972061413999524
