,R2
2015-10-30,0.6492722637132318
2015-11-30,0.14166088076667882
2015-12-31,0.49393956769878744
2016-01-29,0.6101008306336628
2016-02-29,0.3052816703103466
2016-03-31,0.7081742058156286
2016-04-29,0.4011160378316485
2016-05-04,
2016-05-31,0.25588388489515057
2016-06-30,0.507477125838238
2016-07-29,0.5490245549360322
2016-08-31,0.30330933647487235
2016-09-30,0.2154618314499105
2016-10-31,0.3783441309292629
2016-11-30,0.5644274566692904
2016-12-30,0.2730363731291344
2017-01-31,0.3335804071267995
2017-02-28,0.4356831106149084
2017-03-31,0.1689913893087287
2017-04-28,0.241553277624437
2017-05-31,0.3296390888343633
2017-06-30,0.4237048745590466
2017-07-31,0.27815850787812235
2017-08-31,0.29654145424276135
2017-09-29,0.46960218397202425
2017-10-31,0.39096808950109474
2017-11-30,0.25695351352880624
2017-12-29,0.3328330426137015
2018-01-31,0.5837209494840905
2018-02-28,0.49786978112896907
2018-03-29,0.3030966920243354
2018-04-30,0.3087328625353174
2018-05-31,0.27989467663099765
2018-06-29,0.36671417536308926
2018-07-31,0.4269750193951799
2018-08-31,0.4339046953017822
2018-09-28,0.23188205761503922
2018-10-31,0.7069528556277176
2018-11-30,0.346390955764018
2018-12-31,0.8252758474249929
2019-01-31,0.7221527499112634
2019-02-28,0.4025208573331571
2019-03-29,0.26375056711654
2019-04-30,0.46570668069751453
2019-05-31,0.7084733442379233
2019-06-28,0.7166329526009634
2019-07-31,0.2028060233330936
2019-08-30,0.4938782727569626
2019-09-30,0.4996360111232454
2019-10-31,0.1962934330500571
2019-11-25,
2019-11-29,0.40755868021516084
2019-12-09,
2019-12-31,0.5017669117422396
2020-01-08,
2020-01-28,
2020-01-31,0.47411172777714905
2020-02-05,
2020-02-28,0.7195207103025028
2020-03-17,
2020-03-31,0.9009153194690674
2020-04-07,
2020-04-28,
2020-04-30,0.6899504986457696
2020-05-08,
2020-05-13,
2020-05-29,0.40499595446335623
2020-06-30,0.27920770289553176
2020-07-31,0.41518816231675726
2020-08-05,0.0
2020-08-31,0.6404412643019313
2020-09-30,0.4250424258848773
2020-10-07,
2020-10-21,
2020-10-30,0.2253303282914887
2020-11-23,
2020-11-30,0.760435362351933
2020-12-31,0.4013649231015377
2021-01-12,
2021-01-19,
2021-01-22,
2021-01-29,0.32564548046635433
2021-02-05,
2021-02-26,0.5904851145336208
2021-03-23,
2021-03-31,0.5296406229323134
2021-04-20,
2021-04-30,0.5086768816456779
2021-05-21,
2021-05-28,0.2762341438655759
2021-06-11,
2021-06-30,0.4626856299615508
2021-07-07,0.0
2021-07-26,
2021-07-30,0.4258866695648298
2021-08-31,0.32123584596895427
2021-09-30,0.5688741455687051
2021-10-08,0.0
2021-10-29,0.5715746294109181
2021-11-30,0.42623888274073374
2021-12-07,
2021-12-08,
2021-12-17,
2021-12-31,0.6340946877121165
2022-01-12,
2022-01-31,0.6669846771133563
2022-02-18,
2022-02-28,0.22949057894476466
2022-03-02,0.0
2022-03-31,0.44026772324225794
2022-04-06,
2022-04-08,
2022-04-13,
2022-04-29,0.7305788970586669
2022-05-13,
2022-05-31,0.43385603246529447
2022-06-01,
2022-06-13,
2022-06-30,0.8029871436012599
2022-07-01,
2022-07-29,0.764994154038434
2022-08-31,0.4040445696615411
2022-09-30,0.7838047384910569
2022-10-04,
2022-10-07,0.0
2022-10-17,
2022-10-31,0.6264135225776928
2022-11-01,
2022-11-15,
2022-11-30,0.49111654894404055
2022-12-28,
2022-12-30,0.6890468069846947
2023-01-18,
2023-01-31,0.7626811315596491
2023-02-28,0.36751615170943075
2023-03-10,
2023-03-31,0.5649251839687082
2023-04-28,0.4026816457636532
2023-05-19,
2023-05-31,0.45407339564592897
2023-06-30,0.7025491572547005
2023-07-24,
2023-07-31,0.49139666552920747
2023-08-22,
2023-08-31,0.37308721433253067
2023-09-06,
2023-09-29,0.6084498745447638
2023-10-18,
2023-10-31,0.5150746716535329
2023-11-30,0.7441764130225306
2023-12-22,
2023-12-29,0.6867161686825631
2024-01-09,0.0
2024-01-31,0.35677411733413933
2024-02-29,0.47845108578805073
2024-03-28,0.4350367534056705
2024-04-30,0.489666834336666
2024-05-07,
2024-05-29,
2024-05-31,0.3391966882732562
2024-06-28,0.43489309748368743
2024-07-10,
2024-07-31,0.3926466258438699
2024-08-30,0.3451526895368747
2024-09-09,
2024-09-25,
2024-09-30,0.35246085019996176
2024-10-04,
2024-10-18,
2024-10-31,0.2593711460189113
2024-11-06,
2024-11-27,
2024-11-29,0.632851737818914
2024-12-20,
2024-12-31,0.5127109212615985
2025-01-31,0.37648042062917975
2025-02-28,0.40062304147173877
2025-03-04,0.0
2025-03-31,0.7127476782560713
2025-04-21,
2025-04-30,0.4369598739766335
2025-05-21,
2025-05-23,
2025-05-30,0.5729469792980764
2025-06-25,
2025-06-30,0.5467228366233629
2025-07-07,
2025-07-22,
2025-07-23,
2025-07-31,0.2734772381895755
2025-08-11,
2025-08-29,0.3038111602905673
2025-09-02,0.0
2025-09-10,
2025-09-30,0.4303273358836285
2025-10-31,0.3369883231805473
2025-11-14,
2025-11-28,0.31168562566896674
2025-12-01,
2025-12-05,0.0
2025-12-16,
2025-12-22,
2025-12-31,0.1932724797870251
2026-01-07,0.0
2026-01-16,
2026-01-30,0.446555471051324
2026-02-04,
2026-02-09,
2026-02-27,0.456603480357596
2026-03-25,
2026-03-31,0.6112914895780126
2026-04-10,
2026-04-14,
2026-04-17,
2026-04-27,0.6865488039394602
