,R2
2025-10-06,0.20690005697320357
2025-10-07,0.20935070512964526
2025-10-08,0.3149459221595128
2025-10-09,0.13313576716464726
2025-10-10,0.5810199997933547
2025-10-13,0.40668343012806496
2025-10-14,0.23609219356392697
2025-10-15,0.0953401960513921
2025-10-16,0.09265421124158368
2025-10-17,0.6435109362671121
2025-10-20,0.22458386982061618
2025-10-21,0.35581773993723487
2025-10-22,0.4512569142204592
2025-10-23,0.3148920779854515
2025-10-24,0.27001888285933706
2025-10-27,0.33510544349353644
2025-10-28,0.2851624644264934
2025-10-29,0.2690556154705426
2025-10-30,0.23462064849079545
2025-10-31,0.17934429423124365
2025-11-03,0.15060252727545065
2025-11-04,0.3312439273542993
2025-11-05,0.23006781205937754
2025-11-06,0.24007523633244154
2025-11-07,0.28999244138688896
2025-11-10,0.48300049657304667
2025-11-11,0.3075862683381603
2025-11-12,0.3165437206099918
2025-11-13,0.22918231335498251
2025-11-14,0.5751828899779954
2025-11-17,0.28436367131969376
2025-11-18,0.5579624226704678
2025-11-19,0.1684958439569716
2025-11-20,0.07277282902087889
2025-11-21,0.3575045761981894
2025-11-24,0.34533613541476627
2025-11-25,0.32838553612499666
2025-11-26,0.41027734194141885
2025-11-27,0.23036192097630026
2025-11-28,0.17513226929095105
2025-12-01,0.2830940688104431
2025-12-02,0.15743630486611615
2025-12-03,0.2131186251632825
2025-12-04,0.22276792746104557
2025-12-05,0.24475257819519836
2025-12-08,0.28701997485012476
2025-12-09,0.09799779156378507
2025-12-10,0.15057656604214098
2025-12-11,0.22298952470516042
2025-12-12,0.2658484992640644
2025-12-15,0.42638452943581895
2025-12-16,0.25748835213958343
2025-12-17,0.23174800643547366
2025-12-18,0.4092160874341093
2025-12-19,0.30946885363525745
2025-12-22,0.3248131895259573
2025-12-23,0.18549213190505875
2025-12-24,0.1827258655669094
2025-12-29,0.20340257547082585
2025-12-30,0.4954507253954139
2025-12-31,0.23881318449064592
2026-01-02,0.17953815411436946
2026-01-05,0.42533691295451503
2026-01-06,0.41937151141222273
2026-01-07,0.46682002720655424
2026-01-08,0.09661986362946728
2026-01-09,0.3347282776531457
2026-01-12,0.3741978942063259
2026-01-13,0.41193263732982244
2026-01-14,0.1931983572767697
2026-01-15,0.34571084375050665
2026-01-16,0.25994043598561967
2026-01-19,0.23604422123218527
2026-01-20,0.17077781516465596
2026-01-21,0.27529247905593435
2026-01-22,0.3954862028618925
2026-01-23,0.21883288932793288
2026-01-26,0.3451368849852211
2026-01-27,0.15369958539982764
2026-01-28,0.3605002910579964
2026-01-29,0.16803593106732373
2026-01-30,0.41161329915275313
2026-02-02,0.3492806641840719
2026-02-03,0.4074186613034638
2026-02-04,0.4060068482357698
2026-02-05,0.46635366641687326
2026-02-06,0.2683669773995303
2026-02-09,0.44504134897111514
2026-02-10,0.29721666558163173
2026-02-11,0.30596128766697694
2026-02-12,0.23231307785185673
2026-02-13,0.24611803316487935
2026-02-16,0.16165220821735882
2026-02-17,0.31337296908263057
2026-02-18,0.5893288762346854
2026-02-19,0.29583691240105503
2026-02-20,0.33188591476691687
2026-02-23,0.32947236438255467
2026-02-24,0.21084961113199352
2026-02-25,0.41042160032996866
2026-02-26,0.8265968485790776
2026-02-27,0.5756972396583288
2026-03-02,0.5303776808923246
2026-03-03,0.7692718482966974
2026-03-04,0.31220621612648725
2026-03-05,0.45327501242622437
2026-03-06,0.3755097240086779
2026-03-09,0.5910273567875164
2026-03-10,0.6458484111987384
2026-03-11,0.2731921334534845
2026-03-12,0.3919268627931617
2026-03-13,0.5626747991711881
2026-03-16,0.192799470862698
2026-03-17,0.3145308320307161
2026-03-18,0.27078016109644854
2026-03-19,0.8073414607564824
2026-03-20,0.45579389836797224
2026-03-23,0.3768668248398752
2026-03-24,0.24024439740660686
2026-03-25,0.615873947234859
2026-03-26,0.4524537708861802
2026-03-27,0.3474151392466065
2026-03-30,0.3764356627366504
2026-03-31,0.32458068410056495
2026-04-01,0.7818261980297531
2026-04-02,0.3811752206679503
2026-04-07,0.23433812470682036
2026-04-08,0.8667132686309226
2026-04-09,0.27083283937324676
2026-04-10,0.18814273355086653
2026-04-13,0.2767094133393858
2026-04-14,0.6016793268356325
2026-04-15,0.26330623286950583
2026-04-16,0.2141963553353622
2026-04-17,0.7173489383045392
2026-04-20,0.4533743472921691
