ticker;shares;costdate
GLW;3943.405282;2024-07-08
MU;1144.470451;2024-07-08
SMTC;3731.089668;2024-07-08
SITM;728.553578;2024-07-08
LSCC;1255.092382;2024-07-08
ADI;301.690621;2024-07-08
AAPL;274.856055;2024-07-08
CRUS;397.96657;2024-07-08
QCOM;241.216889;2024-07-08
AMBA;693.535555;2024-07-08
SWKS;416.833709;2024-07-08
QRVO;311.730879;2024-07-08
SYNA;310.75147;2024-07-08
