ticker;shares;costdate
NVTS;104190.507989;2024-12-19
MXL;7798.374961;2024-12-19
LFUS;364.343861;2024-12-19
VSH;4941.90576;2024-12-19
MCHP;1461.966585;2024-12-19
KN;3816.896959;2024-12-19
ON;1115.67929;2024-12-19
POWI;978.036734;2024-12-19
AOSL;1503.258629;2024-12-19
CTS;978.804379;2024-12-19
