ticker;shares;costdate
VAL;3751.854152;2025-12-17
NBR;3529.969001;2025-12-17
NE;6308.699862;2025-12-17
SDRL;5246.899324;2025-12-17
RIG;39685.734855;2025-12-17
HP;5030.556001;2025-12-17
