ticker;shares;costdate
CC;12208.287712;2025-12-17
GLW;1481.561964;2025-12-17
Q;1523.167293;2025-12-17
ENTG;1323.20188;2025-12-17
SOLS;2089.259229;2025-12-17
ESI;3849.326172;2025-12-17
CE;2305.841385;2025-12-17
HUN;8324.644085;2025-12-17
DD;1734.908695;2025-12-17
MMM;342.984927;2025-12-17
