ticker;shares;costdate
CRDO;5795.878661;2024-07-02
ALAB;1698.303835;2024-07-02
SMTC;2982.304921;2024-07-02
FN;360.175208;2024-07-02
MXL;3800.584026;2024-07-02
RMBS;1288.083507;2024-07-02
AVGO;464.919958;2024-07-02
MTSI;672.597623;2024-07-02
MRVL;947.385559;2024-07-02
APH;985.98361;2024-07-02
ANET;648.611683;2024-07-02
MCHP;340.08142;2024-07-02
