ticker;shares;costdate
CODI;29125.465134;2025-05-19
MP;8766.46119;2025-05-19
IDR;5179.103205;2025-05-19
UAMY;48313.06989;2025-05-19
USAR;11508.993004;2025-05-19
NB;38079.006185;2025-05-19
AREC;1876.563138;2025-05-19
