ticker,shares,costdate
AAPL,26.69,2026-05-01
MSFT,16.81,2026-05-01
NVDA,33.52,2026-05-01
GOOGL,20.39,2026-05-01
AMZN,27.35,2026-05-01
META,10.64,2026-05-01
TSLA,19.0,2026-05-01
