ticker;shares;costdate
CC;6183.756508;2025-12-17
5706;1420.051122;2025-12-17
GLW;837.76469;2025-12-17
1717;1891.416073;2025-12-17
336370;9.240835;2025-12-17
1802;2103.934357;2025-12-17
Q;937.246299;2025-12-17
ENTG;840.73771;2025-12-17
SOLS;1463.301425;2025-12-17
ESI;2819.686146;2025-12-17
CE;1719.256428;2025-12-17
HUN;7134.937362;2025-12-17
DD;1766.385611;2025-12-17
MMM;442.431205;2025-12-17
