ticker;shares;costdate
VAL;3358.183894;2025-12-17
NBR;3280.839895;2025-12-17
NE;5908.53121;2025-12-17
SDRL;5468.066492;2025-12-17
RIG;42194.092827;2025-12-17
HP;5995.850871;2025-12-17
