ticker;shares;costdate
RHM;49.915144;2026-04-27
HAG;903.701562;2026-04-27
R3NK;1304.393196;2026-04-27
HO;288.367265;2026-04-27
AM;3420.908593;2026-04-27
AIR;418.886767;2026-04-27
KOG;227.117874;2026-04-27
CHG;127.323657;2026-04-27
CHRT;53.705693;2026-04-27
AVON;39.90423;2026-04-27
MTX;229.01113;2026-04-27
SAF;252.934035;2026-04-27
DRO;19201.228879;2026-04-27
ESLT;86.900301;2026-04-27
