ticker;shares;costdate
APO;654.467394;2026-04-27
BX;648.357063;2026-04-27
KKR;797.829903;2026-04-27
ARES;701.636216;2026-04-27
CG;1599.795226;2026-04-27
OWL;8443.093549;2026-04-27
TPG;1966.336322;2026-04-27
BAM;1755.124965;2026-04-27
BN;1254.642176;2026-04-27
HLNE;785.20054;2026-04-27
STEP;1505.570611;2026-04-27
PX;11037.527594;2026-04-27
