ticker;shares;costdate
3167;302.343159;2025-12-17
8021;415.36864;2025-12-17
6213;617.283951;2025-12-17
2467;286.738351;2025-12-17
3653;24.645718;2025-12-17
6278;693.000693;2025-12-17
MKSI;448.762739;2025-12-17
PKE;3362.825311;2025-12-17
KLAC;56.955761;2025-12-17
6890;274.348422;2025-12-17
1303;1161.440186;2025-12-17
8039;717.61751;2025-12-17
ROG;725.979164;2025-12-17
6805;45.977011;2025-12-17
6438;484.848485;2025-12-17
