ticker;shares;costdate
MDA;3734.966759;2025-12-17
RDW;14116.318464;2025-12-17
LUNR;8903.926632;2025-12-17
VOYG;3956.009178;2025-12-17
LHX;327.302512;2025-12-17
MRCY;1305.60234;2025-12-17
NOC;161.648118;2025-12-17
LDOS;502.505871;2025-12-17
RKLB;1684.749646;2025-12-17
HXL;1253.781876;2025-12-17
TXT;1039.90111;2025-12-17
