ticker;shares;costdate
OII;6195.786865;2026-01-08
EXA;1569.365976;2026-01-08
272210;2.774112;2026-01-08
KOG;584.165243;2026-01-08
NORBT;885.582713;2026-01-08
FUR;18705.574261;2026-01-08
