ticker;shares;costdate
RKLB;769.467528;2026-04-27
LUNR;2816.504718;2026-04-27
RDW;6466.214032;2026-04-27
BKSY;1712.03561;2026-04-27
PL;1753.002016;2026-04-27
VOYG;2324.500232;2026-04-27
MDA;1515.151515;2026-04-27
LMT;116.560305;2026-04-27
NOC;109.087537;2026-04-27
LHX;195.905574;2026-04-27
BA;304.191762;2026-04-27
LDOS;435.16101;2026-04-27
MRCY;799.744082;2026-04-27
HXL;764.701384;2026-04-27
TXT;734.29526;2026-04-27
