ticker;shares;costdate
NVTS;20933.64036;2024-12-19
009150;0.470861;2024-12-19
MXL;3065.322012;2024-12-19
2327;466.479854;2024-12-19
STMPA;2539.72253;2024-12-19
IFX;1876.34264;2024-12-19
LFUS;255.034281;2024-12-19
VSH;3570.667254;2024-12-19
MRN;3098.372394;2024-12-19
MCHP;1090.148286;2024-12-19
KN;3010.416039;2024-12-19
2492;640.08193;2024-12-19
ON;907.770516;2024-12-19
POWI;983.074311;2024-12-19
NXPI;290.634394;2024-12-19
AOSL;1567.791296;2024-12-19
CTS;1119.394882;2024-12-19
