ticker;shares;costdate
AVAV;422.518549;2026-04-27
KTOS;1215.657671;2026-04-27
RCAT;6592.827004;2026-04-27
UMAC;5688.282139;2026-04-27
AIRO;10508.617066;2026-04-27
DPRO;14196.479273;2026-04-27
KRMN;924.07777;2026-04-27
ONDS;7898.894155;2026-04-27
RKLB;961.834411;2026-04-27
NXSN;2.676086;2026-04-27
ESLT;101.383685;2026-04-27
DRO;22401.433692;2026-04-27
